id,name,description,location,starts_on,ends_on,org_name,org_id,category_names,theme,visibility
1708268,Intro to Whitewater Kayaking,"There are limited spots. To RSVP: email Clayton.Burton*at*Furman with your ph# If you have questions or need help finding the Rabbit Hole, call Clayton at 386-7582 Everyone is welcome! First time FUOCers, first time paddlers, old pro's at both! Come alone or with friends! The Lower Green is a perfect place to paddle whitewater for the first time. This trip will be good for all levels of paddlers. We'll start the day playing some games and learning basic, essential skills. Once we start downstream, there'll be opportunities to practice those and there'll also be plenty of opportunities to practice more advanced moves if you so choose. What to bring to the Lower Green: - Swim suit - towel - water shoes if you have them (neoprene booties are ideal) - lunch, which we'll eat before we put on - water Da Plan 9:00am: Meet at the Rabbit Hole (exit campus by the ""back"" gate by either the baseball field or the Timmons gate, then turn right onto Duncan Chapel Rd. Cross the Swamp Rabbit Trail and *immediately* turn left onto the driveway. It is totally adjacent to the Trail. Like the building's just 10' away from the asphalt of the trail) We'll get everyone fitted into boats & skirts, determine who's driving, load up and go. 9:45pm: start driving 11:00am: arrive at the Lower Green near Saluda, NC. Unload, run shuttle, have lunch, go over safety, learn strokes and techniques 12:00pm: eat lunch then put on and paddle to the 2nd bridge 4:00pm: get off river, load up, head home or out to eat 5:00pm: arrive home and pack everything back up neatly. If people are up for it, we can stop at a restaurant on the way home. To make sure we don't have more people than we have boats, make sure you RSVP.",Lower Green,2017-03-26T13:00:00+00:00,2017-03-26T21:00:00+00:00,Furman University Outdoor Club,183345,,Unknown,Public
1709657,Backpacking,intro to camping by Kincy Gibson (kincy.gibson2@furman.edu),No location specified,2016-04-02T04:00:00+00:00,2016-04-03T04:00:00+00:00,Furman University Outdoor Club,183345,,Unknown,Public
1709096,Red Cross First Aid/CPR training,We have 12 seats for the Red Cross's First Aid/CPR class: 1. Clayton Burton 2. Jack Horton 3. Kathleen Marsh 4. Noah Zimmerman 5. Brendan Lutz 6. Susie Wold 7. Brooks Dame 8. Maia Wellborn 9. Kincy Gibson 10. Julia Britt 11. Alex Aboutanos 12. Natalie Gallagher,No location specified,2016-03-20T18:00:00+00:00,2016-03-20T23:00:00+00:00,Furman University Outdoor Club,183345,,Unknown,Public
1711037,Caving Scouting - CANCELED,"Leaders-only trip heading over to Worleys Cave to freshen memories before leading the big trip there. Potentially, anyone is welcome, but you should either be a member of the FUOC leadership team or be a member willing to come on the actual trip and help out. Don't be shy! Night owls only! It'll be a fun, late night! Leaving campus at 4pm, getting back approx 10 hours later. Contact Clayton Burton and Susie Wold.",No location specified,2016-03-18T20:00:00+00:00,2016-03-19T07:00:00+00:00,Furman University Outdoor Club,183345,,Unknown,Public
1708468,Trail Run CANCELLED due to weather,by Miranda Upton & Kincy Adams,No location specified,2016-03-19T04:00:00+00:00,2016-03-19T04:00:00+00:00,Furman University Outdoor Club,183345,,Unknown,Public
1711577,Paris Mt Hike & Swim,Details TBD. See Will Lewis,No location specified,2015-09-12T04:00:00+00:00,2015-09-12T04:00:00+00:00,Furman University Outdoor Club,183345,,Unknown,Public
1711580,Table Rock Hike,TBD. See Brendan Lutz,No location specified,2015-09-05T04:00:00+00:00,2015-09-05T04:00:00+00:00,Furman University Outdoor Club,183345,,Unknown,Public
1708088,Lower Green Whitewater Paddling Trip,"If the trip is full, email Clayton.Burton /at/ Furman with your ph# and I'll put you on the waiting list. If you have questions or need help finding the Rabbit Hole, call Clayton at 386-7582 The Lower Green is a perfect place to paddle whitewater for the first time. This trip will be good for all levels of paddlers. We'll start the day playing some games and learning basic, essential skills. Once we start downstream, there'll be opportunities to practice those and there'll also be plenty of opportunities to practice more advanced moves if you so choose. What to bring to the Lower Green: - Swim suit - towel - watershoes if you have them (neoprene booties are ideal) - lunch, which we'll eat before we put on - water Da Plan 12:30pm: Meet at the Rabbit Hole (exit campus by the ""back"" gate by either the baseball field or the Timmons gate, then turn right onto Duncan Chapel Rd. Cross the Swamp Rabbit Trail and *immediately* turn left onto the driveway. It is totally adjacent to the Trail. Like the building's just 10' away from the asphalt of the trail) We'll get everyone fitted into boats & skirts, determine who's driving, load up and go. 1:15pm: start driving 2pm: arrive at the Lower Green near Saluda, NC. Unload, run shuttle, have lunch, go over safety, learn strokes and techniques 3pm: put on and paddle to the 2nd bridge 7pm: get off river, load up, head home 8pm: arrive home and pack everything back up neatly. If people are up for it, we can stop at a restaurant on the way home. To make sure we don't have more people than we have boats, make sure you RSVP.","Meet @ Rabbit Hole. Destination: Green River, near Saluda, NC",2015-08-30T04:00:00+00:00,2015-08-30T04:00:00+00:00,Furman University Outdoor Club,183345,,Unknown,Public
1708441,Lower Green Whitewater Paddling Trip,"If the trip is full, email Clayton.Burton /at/ Furman with your ph# and I'll put you on the waiting list. If you have questions or need help finding the Rabbit Hole, call Clayton at 386-7582 The Lower Green is a perfect place to paddle whitewater for the first time. This trip will be good for all levels of paddlers. We'll start the day learning the most basic and essential skills. Once we start downstream, there'll be opportunities to practice those and there'll also be plenty of opportunities to practice more advanced moves if you so choose. What to bring to the Lower Green: - Swim suit - towel - watershoes if you have them (neoprene booties are ideal) - money to help drivers pay for gas - lunch, which we'll eat before we put on - water Da Plan 9am: Meet at the Rabbit Hole (exit campus by the ""back"" gate by either the baseball field or the Timmons gate, then turn right onto Duncan Chapel Rd. Cross the Swamp Rabbit Trail and *immediately* turn left onto the driveway. It is totally adjacent to the Trail. Like the building's just 10' away from the asphalt of the trail) We'll get everyone fitted into boats & skirts, determine who's driving, load up and go. 10am: start driving 11am: arrive at the Lower Green near Saluda, NC. Unload, run shuttle, have lunch, go over safety, learn strokes and techniques 1pm: put on and paddle to the 2nd bridge 5pm: get off river, load up, head home 6:30pm: arrive home and pack everything back up neatly. If people are up for it, we can stop at a restaurant on the way home. To make sure we don't have more people than we have boats, make sure you RSVP in OrgSync. And if you have a vehicle that can carry kayaks, let Clayton know!","Meet @ Rabbit Hole. Destination: Green River, near Saluda, NC",2015-04-19T04:00:00+00:00,2015-04-19T04:00:00+00:00,Furman University Outdoor Club,183345,,Unknown,Public
1695667,Ocoee Rafting,"Our first big trip of the year! This is a ""double"" rafting trip - we're doing both the Upper and Middle sections of the Ocoee river! This includes the 1996 Olympic course! We leave from the Chapel Parking lot at 11:30am Sat morning. Cost is only $25 and that includes transportation, camping, some meals, and the rafting trip itself. Oh, and you get a t-shirt! Contact Eileen Brown and she'll save a seat for you and your friends!",Copper Hill. TN,2012-09-01T04:00:00+00:00,2012-09-02T04:00:00+00:00,Furman University Outdoor Club,183345,,Unknown,Public
1708361,Ski Trip!,"FUOC's annual Ski Trip to Snowshoe, WV! Leaving Friday afternoon, skiing all day Saturday and driving through Saturday night/Sunday morning to arrive back on campus early Sunday AM! Come out to the raffle Thursday 1/19 at 8:30 pm on the PDen stage for a chance to get tickets! Only $50/person ($100/pair)!","Snowshoe, WV",2012-02-10T17:00:00+00:00,2012-02-12T18:00:00+00:00,Furman University Outdoor Club,183345,,Unknown,Public
